chunk_size,eps,c2,runtime_sec_mean,runtime_sec_std,memory_mean,memory_std,cost_sse_mean,cost_sse_std,quality_mean,quality_std,r_mean,r_std,avg_update_ms_mean,avg_update_ms_std,points_seen_mean,ari_mean,nmi_mean,quality_norm,runtime_norm,memory_norm,tradeoff_score
1024,1.5,2.0,0.12873140000010608,0.017961072658571865,2240.0,0.0,803036.2584624853,4924.799494236711,0.9798767141358682,0.015331121099843376,8.0,0.0,11.899629999970784,1.529096244341369,10000.0,0.9779856083981207,0.9798767141358682,0.9526365368132462,0.09582260603153822,0.6666666666666666,0.28569595023207195
1024,2.5,2.0,0.13788310000139367,0.03250898705119435,1680.0,0.0,1507851.2993414458,385621.4785761266,0.8119543291480485,0.057780190647216685,3.0,0.0,12.82630333371344,3.175893326747425,10000.0,0.7321226783658594,0.8119543291480485,0.480274200243057,0.17079565352895396,0.1111111111111111,0.16966040896151224
1024,2.5,3.0,0.147153966667247,0.03200559258460755,1792.0,0.0,1452969.4386418387,302597.8361189039,0.8426266019496912,0.06993504199706156,4.0,0.0,13.673883332618667,2.8234323131781034,10000.0,0.7506991569967371,0.8426266019496912,0.5665546949463278,0.24674494456596766,0.2222222222222222,0.16603555577611645
1024,1.5,3.0,0.17433856666563466,0.01837530498895291,2576.0,0.0,799304.9498239536,27.611072890434855,0.9967141820791251,0.002560428673607788,11.0,0.0,15.930680000019493,1.730408458502927,10000.0,0.9977191523119421,0.9967141820791251,1.0,0.4694480824081843,1.0,0.1326379793979539
1024,3.5,2.0,0.11703466666707148,0.01343195773948651,1568.0,0.0,2327007.386782604,1172185.3950184165,0.6412193172533226,0.12726211784268815,2.0,0.0,10.840536666607173,1.4407662888190058,10000.0,0.5234446885392835,0.6412193172533226,0.0,0.0,0.0,0.0
1024,3.5,3.0,0.12206113333377289,0.006095925377146411,1568.0,0.0,2327007.386782604,1172185.3950184165,0.6412193172533226,0.12726211784268815,2.0,0.0,11.285963333405865,0.5798134569539772,10000.0,0.5234446885392835,0.6412193172533226,0.0,0.04117808976406144,0.0,-0.01029452244101536
1024,1.5,1.0,0.2391011999983069,0.1862104022003869,1792.0,0.0,1452969.4386418387,302597.8361189039,0.8426266019496912,0.06993504199706156,4.0,0.0,22.868746667033218,18.54792853976771,10000.0,0.7506991569967371,0.8426266019496912,0.5665546949463278,1.0,0.2222222222222222,-0.022278208082391643
1024,3.5,1.0,0.15964979999747206,0.015202737640440544,1568.0,0.0,2327007.386782604,1172185.3950184165,0.6412193172533226,0.12726211784268815,2.0,0.0,14.714656667153273,1.1758086907095076,10000.0,0.5234446885392835,0.6412193172533226,0.0,0.3491139804450878,0.0,-0.08727849511127195
1024,2.5,1.0,0.17206976666784612,0.012481056448436958,1568.0,0.0,2327007.386782604,1172185.3950184165,0.6412193172533226,0.12726211784268815,2.0,0.0,15.782563333535412,1.238927671981243,10000.0,0.5234446885392835,0.6412193172533226,0.0,0.4508614974051352,0.0,-0.1127153743512838
